Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
29,Yes,Travel_Rarely,315,Research & Development,8,4,Other,1,460,2,Male,77,1,1,Laboratory Technician,1,Married,2078,4996,1,Y,Yes,11,3,4,80,0,7,4,2,7,7,0,7
45,No,Travel_Rarely,1447,Research & Development,29,3,Technical Degree,1,1460,2,Male,55,3,3,Manufacturing Director,4,Married,9353,14783,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2
42,No,Travel_Rarely,531,Research & Development,4,2,Technical Degree,1,318,3,Male,58,3,5,Manager,4,Married,19354,5087,1,Y,No,11,3,4,80,0,22,3,3,22,17,11,15
30,Yes,Travel_Rarely,404,Research & Development,25,5,Technical Degree,1,576,3,Female,72,2,1,Research Scientist,2,Married,2447,17873,5,Y,No,16,3,2,80,0,6,2,4,2,2,1,1
32,No,Travel_Rarely,1094,Sales,6,4,Medical,1,134,2,Male,87,3,2,Sales Executive,3,Single,4833,24345,1,Y,No,16,3,1,80,0,12,0,3,11,8,5,7
34,No,Travel_Rarely,641,Research & Development,8,3,Medical,1,2068,2,Male,82,4,2,Laboratory Technician,3,Married,4407,10449,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2
29,No,Travel_Rarely,1408,Research & Development,6,1,Medical,1,1178,2,Female,54,3,1,Laboratory Technician,4,Married,3243,26471,1,Y,No,13,3,1,80,1,10,5,3,10,8,0,8
46,No,Travel_Rarely,709,Research & Development,13,4,Life Sciences,1,1723,3,Male,35,3,2,Healthcare Representative,2,Single,5568,9613,6,Y,No,14,3,4,80,0,19,3,3,10,7,0,9
44,No,Travel_Rarely,514,Human Resources,1,3,Life Sciences,1,1701,3,Female,44,3,1,Human Resources,4,Divorced,3234,4035,4,Y,Yes,18,3,1,80,3,8,2,3,2,2,2,2
42,No,Travel_Rarely,938,Research & Development,29,3,Life Sciences,1,836,2,Male,99,3,2,Manufacturing Director,2,Married,4338,11682,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
48,No,Travel_Rarely,1250,Research & Development,1,4,Life Sciences,1,665,4,Female,40,2,4,Manager,1,Married,15426,18179,7,Y,No,11,3,1,80,1,21,3,1,3,2,0,2
47,No,Travel_Rarely,988,Research & Development,2,2,Medical,1,569,1,Female,66,3,2,Manufacturing Director,4,Divorced,4875,7252,5,Y,No,13,3,3,80,3,20,2,3,5,0,0,4
48,No,Travel_Rarely,1356,Research & Development,4,4,Life Sciences,1,996,3,Male,78,2,3,Healthcare Representative,3,Single,11009,22222,7,Y,No,14,3,2,80,0,27,3,3,15,11,4,8
33,No,Travel_Frequently,960,Sales,7,3,Life Sciences,1,1105,4,Female,30,3,2,Sales Executive,2,Married,4374,13263,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2
39,Yes,Travel_Rarely,1151,Research & Development,6,3,Medical,1,941,4,Male,70,3,1,Laboratory Technician,1,Married,2477,3896,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2
42,No,Non-Travel,909,Research & Development,21,2,Medical,1,253,3,Female,36,3,2,Manufacturing Director,3,Divorced,5120,16314,2,Y,No,16,3,2,80,1,11,5,3,5,3,0,2
31,No,Travel_Frequently,1326,Research & Development,3,4,Medical,1,339,2,Male,73,3,3,Research Director,3,Divorced,13714,13662,9,Y,No,12,3,1,80,1,9,3,3,2,2,2,2
49,No,Travel_Rarely,721,Research & Development,25,4,Life Sciences,1,1599,3,Female,84,3,1,Laboratory Technician,1,Married,3164,22066,1,Y,No,14,3,4,80,1,10,3,2,9,6,1,4
43,No,Travel_Rarely,919,Research & Development,3,3,Life Sciences,1,1261,3,Male,96,1,5,Research Director,4,Married,19795,18828,3,Y,No,14,3,2,80,1,25,2,3,8,7,0,7
34,No,Travel_Rarely,1252,Sales,13,4,Medical,1,1955,4,Male,38,3,3,Sales Executive,3,Divorced,8538,23040,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
35,No,Travel_Frequently,927,Sales,1,3,Marketing,1,322,3,Female,92,3,3,Sales Executive,3,Single,8743,9101,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8
34,No,Travel_Rarely,669,Research & Development,6,4,Other,1,151,1,Female,42,3,2,Research Scientist,3,Single,4838,12512,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10
27,No,Non-Travel,210,Sales,1,1,Marketing,1,449,3,Male,73,3,2,Sales Executive,2,Married,6355,22167,0,Y,Yes,13,3,4,80,1,6,0,3,5,4,1,4
60,No,Travel_Frequently,1484,Sales,28,3,Marketing,1,564,3,Female,81,2,3,Sales Executive,1,Married,10195,2660,4,Y,No,19,3,4,80,0,22,5,4,18,13,13,11
46,No,Travel_Rarely,645,Research & Development,1,4,Medical,1,275,4,Male,97,3,3,Healthcare Representative,1,Divorced,9310,12196,7,Y,No,16,3,3,80,1,17,3,3,4,2,0,3
35,No,Travel_Rarely,819,Research & Development,1,3,Medical,1,1382,4,Female,60,2,2,Laboratory Technician,4,Married,5343,10918,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0
24,No,Travel_Rarely,691,Research & Development,23,3,Medical,1,631,2,Male,89,4,1,Research Scientist,4,Married,2712,21489,1,Y,Yes,11,3,2,80,2,6,3,3,6,5,1,4
37,No,Travel_Rarely,1193,Research & Development,5,2,Medical,1,461,4,Male,61,3,2,Manufacturing Director,4,Divorced,6239,23116,7,Y,No,16,3,3,80,2,8,2,2,6,2,0,4
29,No,Travel_Rarely,1380,Research & Development,21,4,Life Sciences,1,13,2,Female,51,4,3,Manufacturing Director,1,Divorced,10051,10187,1,Y,No,11,3,3,80,1,10,1,3,10,9,8,8
26,No,Travel_Rarely,476,Research & Development,3,3,Life Sciences,1,1609,1,Female,90,3,1,Research Scientist,4,Married,1916,11104,1,Y,No,21,4,1,80,0,1,5,3,1,0,0,0
41,No,Travel_Rarely,326,Sales,2,4,Life Sciences,1,404,4,Male,88,3,4,Manager,2,Single,16015,15914,1,Y,No,19,3,2,80,0,22,2,3,22,10,0,4
28,Yes,Travel_Frequently,1022,Research & Development,1,3,Medical,1,1117,1,Male,46,2,1,Laboratory Technician,2,Divorced,2270,7174,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0
43,No,Travel_Frequently,1424,Sales,2,4,Life Sciences,1,1854,1,Male,92,3,2,Sales Executive,4,Married,5642,18944,1,Y,No,20,4,3,80,1,7,5,3,7,7,7,7
30,Yes,Travel_Frequently,460,Research & Development,4,3,Technical Degree,1,503,3,Male,40,3,1,Research Scientist,4,Single,2259,3533,9,Y,Yes,23,4,3,80,0,3,4,3,1,0,0,0
19,Yes,Travel_Rarely,413,Sales,21,3,Other,1,943,4,Male,37,2,1,Sales Representative,2,Single,2078,9954,1,Y,Yes,13,3,2,80,0,1,3,4,1,0,0,0
55,No,Travel_Rarely,149,Research & Development,20,2,Technical Degree,1,387,2,Male,37,3,2,Laboratory Technician,4,Married,5196,15803,3,Y,Yes,19,3,4,80,1,12,4,3,10,7,0,8
34,Yes,Non-Travel,1360,Sales,19,3,Marketing,1,498,1,Male,67,4,2,Sales Executive,4,Single,5357,4612,8,Y,Yes,13,3,2,80,0,9,3,2,5,2,0,4
30,Yes,Travel_Frequently,441,Sales,12,4,Life Sciences,1,658,2,Male,74,2,1,Sales Representative,1,Married,2044,14359,1,Y,No,18,3,3,80,1,1,2,4,1,0,0,0
43,No,Travel_Frequently,556,Research & Development,10,4,Life Sciences,1,440,3,Female,82,2,2,Laboratory Technician,3,Divorced,5281,6350,1,Y,No,11,3,2,80,1,9,3,4,9,7,0,0
38,No,Travel_Rarely,1083,Research & Development,29,3,Technical Degree,1,269,4,Male,53,3,2,Manufacturing Director,4,Married,6415,4110,3,Y,No,18,3,1,80,1,9,3,1,7,7,1,7
25,No,Travel_Rarely,183,Research & Development,2,1,Medical,1,841,1,Male,66,4,1,Research Scientist,1,Single,3260,21627,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1
35,Yes,Travel_Rarely,307,Sales,27,3,Life Sciences,1,1785,3,Male,84,3,2,Sales Executive,4,Single,5784,13491,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
27,No,Non-Travel,223,Sales,1,1,Marketing,1,449,3,Male,73,3,2,Sales Executive,2,Married,6291,21931,0,Y,Yes,13,3,4,80,1,6,0,3,5,4,1,4
28,No,Travel_Rarely,1147,Sales,10,1,Medical,1,1043,4,Male,74,3,1,Sales Representative,2,Married,1108,23415,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0
38,No,Travel_Rarely,114,Sales,3,3,Life Sciences,1,304,1,Male,77,3,3,Sales Executive,3,Divorced,10543,9733,0,Y,No,12,3,3,80,2,17,6,2,16,10,5,13
21,Yes,Travel_Rarely,336,Sales,7,1,Marketing,1,1785,2,Male,31,3,1,Sales Representative,2,Single,2701,4509,1,Y,No,13,3,2,80,0,1,3,3,1,0,1,0
35,No,Travel_Rarely,801,Research & Development,1,3,Medical,1,1383,4,Female,60,2,2,Laboratory Technician,4,Married,5346,11205,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0
40,No,Travel_Rarely,115,Sales,10,3,Technical Degree,1,1248,2,Female,84,2,2,Sales Executive,2,Divorced,6875,11718,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3
31,No,Travel_Rarely,643,Research & Development,7,4,Life Sciences,1,90,4,Male,48,3,2,Laboratory Technician,4,Divorced,5859,9497,3,Y,No,22,4,4,80,1,10,3,2,7,7,1,7
35,No,Travel_Rarely,666,Sales,1,5,Marketing,1,223,3,Male,94,3,3,Sales Executive,2,Married,7348,11517,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6
40,No,Travel_Rarely,450,Research & Development,16,3,Life Sciences,1,1658,3,Female,84,3,3,Manufacturing Director,4,Single,7649,19967,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3
35,No,Travel_Rarely,682,Sales,18,4,Medical,1,1943,2,Male,71,3,2,Sales Executive,1,Married,5557,16074,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
33,No,Travel_Rarely,487,Research & Development,15,2,Medical,1,2023,2,Female,96,3,2,Healthcare Representative,4,Married,4785,21555,0,Y,Yes,13,3,1,80,1,10,6,3,9,7,8,1
26,Yes,Travel_Rarely,1357,Research & Development,25,3,Life Sciences,1,76,1,Male,48,1,1,Laboratory Technician,3,Single,2134,10608,1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1
40,No,Non-Travel,662,Research & Development,9,4,Other,1,1463,3,Male,81,3,2,Laboratory Technician,3,Divorced,3968,23154,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7
34,No,Travel_Rarely,1125,Research & Development,3,3,Life Sciences,1,1651,4,Female,67,3,2,Research Scientist,2,Divorced,5323,19131,1,Y,No,12,3,3,80,1,11,2,3,11,8,7,9
55,No,Travel_Rarely,831,Research & Development,8,3,Medical,1,58,4,Female,33,3,4,Manager,3,Divorced,14721,19727,2,Y,Yes,14,3,3,80,3,21,2,3,5,0,0,2
32,No,Travel_Rarely,630,Research & Development,8,2,Medical,1,879,3,Female,91,4,2,Research Scientist,3,Married,5056,22085,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3
27,No,Travel_Frequently,1249,Sales,20,3,Life Sciences,1,312,4,Female,90,3,2,Sales Executive,3,Single,9877,13023,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7
31,No,Travel_Rarely,1329,Research & Development,11,2,Medical,1,1270,3,Male,80,3,2,Healthcare Representative,1,Married,6980,17156,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1
26,Yes,Travel_Frequently,890,Research & Development,5,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3,Married,2417,20985,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7
34,No,Travel_Rarely,119,Sales,2,3,Marketing,1,1261,3,Female,86,3,2,Sales Executive,1,Single,4759,5974,0,Y,Yes,12,3,4,80,0,4,3,3,3,2,0,2
37,Yes,Travel_Rarely,371,Research & Development,10,4,Medical,1,1820,4,Male,58,3,2,Manufacturing Director,1,Single,4190,5179,1,Y,No,15,3,2,80,0,10,4,1,10,3,0,8
44,No,Travel_Rarely,180,Research & Development,1,4,Life Sciences,1,1922,2,Male,78,4,2,Healthcare Representative,1,Married,5173,9561,2,Y,No,15,3,4,80,1,10,5,3,2,0,2,2
59,No,Travel_Rarely,162,Research & Development,3,3,Life Sciences,1,316,3,Male,69,2,1,Research Scientist,4,Married,2128,8305,3,Y,No,17,3,1,80,1,7,6,3,1,0,0,0
42,No,Travel_Frequently,296,Research & Development,2,3,Life Sciences,1,1547,4,Male,40,3,3,Healthcare Representative,4,Married,10223,18767,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9
32,No,Travel_Frequently,433,Research & Development,24,4,Life Sciences,1,779,1,Male,80,3,2,Laboratory Technician,4,Married,5304,21305,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7
41,No,Travel_Rarely,919,Sales,6,3,Marketing,1,1714,4,Male,36,3,3,Sales Executive,3,Single,9227,16105,1,Y,No,12,3,2,80,0,10,3,3,10,8,8,7
31,No,Travel_Rarely,410,Research & Development,9,4,Life Sciences,1,501,3,Male,41,2,1,Research Scientist,2,Single,2642,7362,0,Y,Yes,16,3,4,80,0,3,5,3,2,2,2,2
26,Yes,Travel_Frequently,336,Research & Development,2,3,Life Sciences,1,1053,1,Male,57,3,1,Research Scientist,1,Married,2053,15426,6,Y,Yes,14,3,2,80,1,6,2,3,3,2,1,2
37,No,Non-Travel,1422,Research & Development,5,2,Technical Degree,1,1443,3,Male,85,4,1,Laboratory Technician,3,Single,3450,25667,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3
38,No,Travel_Rarely,837,Research & Development,18,3,Medical,1,1766,2,Male,59,1,2,Healthcare Representative,4,Married,5775,24411,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
36,No,Travel_Frequently,1470,Sales,11,2,Technical Degree,1,150,2,Female,92,3,3,Sales Executive,4,Married,9689,22997,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8
52,No,Travel_Rarely,1321,Sales,26,4,Marketing,1,853,1,Female,65,3,4,Manager,3,Married,16314,5351,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17
34,No,Travel_Rarely,163,Research & Development,1,4,Life Sciences,1,807,2,Female,72,4,1,Research Scientist,4,Single,3498,13584,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3
53,No,Travel_Rarely,102,Research & Development,23,4,Life Sciences,1,895,4,Female,72,3,4,Research Director,4,Single,14284,20292,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8
42,No,Travel_Rarely,260,Research & Development,2,3,Medical,1,349,4,Female,56,2,1,Laboratory Technician,1,Divorced,2619,8033,0,Y,Yes,11,3,3,80,1,10,4,3,9,6,7,8
48,No,Travel_Rarely,715,Research & Development,1,3,Life Sciences,1,1254,4,Male,76,2,5,Research Director,4,Single,18171,8892,6,Y,No,12,3,3,80,0,25,3,4,1,0,0,0
31,Yes,Travel_Frequently,1047,Sales,1,3,Life Sciences,1,1325,4,Female,54,3,1,Sales Representative,2,Single,2387,8534,1,Y,Yes,11,3,1,80,0,3,2,4,3,2,2,2
34,Yes,Travel_Rarely,705,Research & Development,6,1,Medical,1,30,2,Male,83,3,1,Research Scientist,1,Single,3063,17165,2,Y,No,11,3,3,80,0,8,2,3,4,2,1,3
25,No,Travel_Rarely,886,Sales,4,2,Life Sciences,1,551,2,Female,99,2,2,Sales Executive,4,Single,4436,12012,1,Y,Yes,11,3,2,80,0,5,3,3,5,4,1,3
39,No,Travel_Rarely,492,Research & Development,12,3,Medical,1,1659,4,Male,66,3,2,Manufacturing Director,2,Married,5256,8052,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0
29,No,Travel_Rarely,1377,Research & Development,13,2,Other,1,2068,4,Male,46,2,2,Laboratory Technician,2,Married,3988,24038,4,Y,Yes,13,3,1,80,1,10,2,3,4,3,0,3
32,No,Travel_Frequently,434,Research & Development,24,4,Life Sciences,1,788,1,Male,81,3,2,Laboratory Technician,4,Married,5463,21170,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7
18,No,Non-Travel,1118,Research & Development,1,3,Life Sciences,1,1366,4,Female,97,3,1,Laboratory Technician,4,Single,1914,19268,1,Y,No,15,3,3,80,0,0,5,4,0,0,0,0
35,No,Non-Travel,1217,Research & Development,2,4,Life Sciences,1,784,4,Female,61,3,2,Healthcare Representative,1,Divorced,5067,5050,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
51,No,Travel_Rarely,693,Research & Development,6,3,Life Sciences,1,161,1,Male,51,3,5,Research Director,3,Single,19461,6589,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15
34,No,Travel_Rarely,506,Sales,3,2,Life Sciences,1,1780,4,Female,32,1,2,Sales Executive,4,Single,5973,25397,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
39,Yes,Travel_Rarely,1172,Sales,3,2,Medical,1,416,4,Female,41,3,2,Sales Executive,3,Married,5119,17756,4,Y,Yes,18,3,1,80,0,12,3,2,1,0,0,0
31,Yes,Travel_Frequently,662,Sales,1,4,Life Sciences,1,1422,2,Female,50,1,1,Sales Representative,3,Single,1336,16231,1,Y,No,12,3,2,80,0,1,3,3,1,0,0,0
22,No,Travel_Rarely,1257,Research & Development,19,1,Medical,1,220,3,Male,80,3,1,Research Scientist,4,Married,2452,11864,1,Y,No,24,4,1,80,2,2,6,3,2,2,2,2
50,No,Travel_Rarely,809,Research & Development,9,3,Life Sciences,1,1020,1,Male,64,3,1,Laboratory Technician,4,Married,2388,20059,4,Y,No,18,3,2,80,0,8,5,3,1,0,0,0
34,No,Travel_Rarely,1323,Sales,3,3,Other,1,1465,4,Male,81,1,2,Sales Executive,1,Single,4721,15838,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,752,2,Female,96,3,2,Healthcare Representative,3,Single,6045,7319,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3
55,No,Travel_Rarely,475,Research & Development,2,3,Medical,1,1752,3,Male,60,2,5,Research Director,1,Married,19044,19694,8,Y,No,12,3,2,80,3,34,2,3,1,0,0,0
30,No,Travel_Rarely,797,Research & Development,16,1,Life Sciences,1,1729,2,Male,33,3,1,Research Scientist,4,Married,2825,3829,1,Y,No,12,3,2,80,1,10,2,2,10,0,0,8
38,No,Travel_Frequently,1408,Research & Development,10,1,Medical,1,1020,3,Male,66,3,1,Research Scientist,3,Married,2766,12253,0,Y,No,17,3,2,80,1,3,0,2,2,1,0,2
35,No,Travel_Rarely,807,Research & Development,16,3,Medical,1,38,1,Male,84,4,1,Laboratory Technician,2,Married,2430,16328,0,Y,No,13,3,3,80,1,6,5,3,5,4,0,3
58,No,Non-Travel,353,Sales,2,3,Medical,1,1829,2,Male,53,3,4,Manager,2,Divorced,16328,22497,4,Y,No,22,4,4,80,1,37,0,2,16,9,14,14
36,No,Travel_Rarely,1232,Research & Development,8,3,Technical Degree,1,85,3,Female,59,3,3,Healthcare Representative,3,Divorced,10118,8279,1,Y,No,13,3,2,80,3,17,2,3,17,14,12,8
40,No,Travel_Rarely,559,Research & Development,2,3,Medical,1,525,2,Female,78,2,2,Laboratory Technician,3,Married,3593,13714,6,Y,No,22,4,2,80,1,20,3,3,1,0,0,0
32,No,Travel_Rarely,628,Research & Development,5,4,Other,1,1593,2,Female,35,4,1,Research Scientist,4,Married,3184,19043,3,Y,No,17,3,4,80,2,6,3,3,3,2,0,2
38,No,Non-Travel,1327,Human Resources,2,3,Human Resources,1,1811,1,Male,100,3,1,Human Resources,2,Divorced,2436,7016,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
32,No,Travel_Rarely,904,Sales,7,3,Life Sciences,1,422,4,Male,91,2,2,Sales Executive,3,Married,5330,17003,1,Y,No,14,3,3,80,1,13,3,2,13,8,4,8
47,No,Travel_Rarely,1168,Research & Development,25,3,Medical,1,1998,1,Male,84,3,3,Healthcare Representative,3,Single,8496,13044,2,Y,No,23,4,2,80,0,25,3,3,17,14,12,11
25,No,Travel_Rarely,957,Sales,28,3,Life Sciences,1,185,1,Male,41,2,2,Sales Executive,3,Married,8622,24807,2,Y,No,18,3,4,80,0,6,3,3,2,2,2,2
48,Yes,Travel_Frequently,712,Sales,7,2,Medical,1,1688,4,Female,95,3,1,Sales Representative,3,Married,2755,11701,2,Y,Yes,11,3,3,80,2,19,3,3,9,7,7,7
39,No,Travel_Rarely,1378,Human Resources,2,3,Life Sciences,1,904,4,Female,42,2,2,Human Resources,4,Married,5152,7678,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4
42,No,Travel_Rarely,545,Human Resources,2,1,Technical Degree,1,467,3,Male,52,3,1,Human Resources,3,Divorced,2782,24319,0,Y,Yes,11,3,3,80,1,4,5,3,3,2,1,0
33,No,Travel_Rarely,229,Sales,10,4,Marketing,1,1932,2,Male,43,3,2,Sales Executive,3,Single,5389,10299,1,Y,No,14,3,2,80,0,10,2,2,10,4,0,9
28,No,Travel_Rarely,1443,Research & Development,2,1,Life Sciences,1,1140,1,Male,67,2,1,Research Scientist,2,Married,3353,19762,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4
50,No,Travel_Frequently,1117,Research & Development,1,3,Life Sciences,1,157,1,Female,73,3,5,Research Director,2,Married,18158,9735,3,Y,Yes,19,3,1,80,0,28,1,2,8,3,0,7
37,Yes,Travel_Rarely,1378,Research & Development,2,2,Other,1,1,4,Male,92,2,1,Laboratory Technician,3,Single,2048,2250,6,Y,Yes,15,3,2,80,0,7,3,3,0,0,0,0
35,No,Travel_Rarely,1338,Research & Development,27,1,Medical,1,851,3,Female,53,2,1,Research Scientist,1,Single,2471,17787,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1
38,No,Travel_Rarely,1244,Sales,14,3,Life Sciences,1,1591,3,Male,80,3,2,Sales Executive,2,Married,9903,11944,0,Y,No,11,3,4,80,1,10,3,3,9,8,7,7
29,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1,1755,4,Male,70,4,2,Healthcare Representative,3,Single,6276,23133,8,Y,Yes,12,3,4,80,0,10,5,4,3,2,0,2
36,No,Travel_Frequently,469,Research & Development,3,3,Technical Degree,1,1244,3,Male,46,3,1,Research Scientist,2,Married,3709,9188,1,Y,No,12,3,3,80,0,12,2,2,11,10,0,7
52,No,Travel_Rarely,1059,Research & Development,1,2,Life Sciences,1,960,4,Male,70,3,4,Manager,4,Married,16906,13881,2,Y,No,15,3,2,80,1,26,2,2,9,8,7,8
29,No,Travel_Rarely,988,Sales,5,3,Medical,1,1684,1,Male,43,2,2,Sales Executive,2,Divorced,4217,3483,1,Y,Yes,13,3,2,80,1,10,3,2,10,0,0,9
32,No,Travel_Rarely,930,Sales,10,3,Marketing,1,731,4,Male,56,3,2,Sales Executive,4,Single,5499,21426,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8
29,No,Travel_Rarely,712,Research & Development,1,3,Life Sciences,1,1270,4,Female,87,2,4,Research Director,4,Divorced,15957,3591,3,Y,No,14,3,2,80,2,9,2,2,7,7,1,7
29,No,Travel_Rarely,738,Research & Development,29,1,Life Sciences,1,1858,4,Male,92,1,2,Healthcare Representative,3,Divorced,6285,21139,8,Y,No,17,3,4,80,2,11,3,3,7,0,1,6
26,Yes,Travel_Frequently,577,Research & Development,3,1,Technical Degree,1,492,3,Male,73,3,1,Research Scientist,1,Single,2959,6626,0,Y,No,22,4,3,80,0,7,2,3,6,4,0,4
45,No,Travel_Rarely,1332,Research & Development,7,3,Life Sciences,1,74,2,Male,60,3,3,Research Scientist,1,Divorced,9818,18714,2,Y,No,17,3,3,80,1,25,2,3,1,0,0,0
52,No,Travel_Frequently,889,Research & Development,25,4,Medical,1,870,3,Female,81,2,4,Manufacturing Director,4,Married,13776,18949,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0
54,No,Travel_Rarely,963,Research & Development,1,3,Medical,1,1420,4,Female,55,3,4,Research Director,4,Single,17248,5858,6,Y,No,19,3,4,80,0,29,3,2,20,7,12,7
50,No,Non-Travel,883,Research & Development,2,4,Life Sciences,1,916,1,Male,98,3,4,Manager,1,Divorced,17765,4241,1,Y,No,11,3,4,80,1,31,3,3,31,6,14,7
50,No,Travel_Rarely,1268,Research & Development,7,3,Other,1,489,2,Male,31,2,3,Healthcare Representative,3,Single,10889,11973,8,Y,No,24,4,3,80,0,26,2,3,5,2,0,0
42,No,Travel_Rarely,1247,Research & Development,3,3,Life Sciences,1,910,3,Female,95,4,2,Laboratory Technician,4,Married,5258,23564,2,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3
50,No,Travel_Frequently,812,Sales,12,3,Marketing,1,204,3,Female,77,3,3,Sales Executive,4,Single,8983,6501,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1
34,No,Travel_Rarely,399,Research & Development,2,4,Technical Degree,1,1396,3,Female,98,3,2,Healthcare Representative,4,Single,6781,6104,1,Y,No,11,3,4,80,0,14,2,4,14,11,4,11
50,No,Travel_Rarely,808,Research & Development,4,1,Life Sciences,1,394,1,Male,95,3,5,Research Director,2,Divorced,19107,15683,3,Y,No,14,3,1,80,2,28,4,2,10,4,1,6
33,No,Travel_Frequently,1153,Sales,25,3,Medical,1,1215,2,Female,82,3,2,Sales Executive,3,Married,4549,4952,1,Y,No,12,3,1,80,1,10,3,2,10,7,0,1
22,No,Non-Travel,1131,Research & Development,16,2,Medical,1,20,4,Male,96,4,1,Laboratory Technician,4,Divorced,2863,7312,1,Y,Yes,13,3,2,80,2,1,2,2,1,0,0,0
30,No,Travel_Rarely,857,Sales,10,3,Marketing,1,1190,3,Male,73,2,2,Sales Executive,3,Married,6567,2647,1,Y,No,18,3,1,80,1,10,3,3,10,3,1,4
60,No,Travel_Rarely,418,Research & Development,7,3,Life Sciences,1,546,1,Female,41,3,5,Manager,1,Married,19377,4083,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10
47,No,Travel_Frequently,1307,Sales,4,1,Medical,1,499,2,Male,99,3,2,Sales Representative,3,Single,3080,25605,3,Y,No,19,3,1,80,0,5,3,3,0,0,0,0
37,Yes,Travel_Rarely,636,Sales,1,4,Life Sciences,1,969,1,Male,47,2,3,Sales Executive,3,Married,10340,14974,5,Y,No,11,3,3,80,0,17,2,1,14,1,11,7
32,No,Travel_Rarely,498,Sales,2,1,Marketing,1,1399,3,Male,36,3,2,Sales Executive,2,Married,4111,20480,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2
38,No,Travel_Frequently,222,Research & Development,23,3,Life Sciences,1,14,4,Male,44,2,3,Manufacturing Director,3,Single,9556,8639,0,Y,No,21,4,2,80,0,10,2,3,9,7,1,8
37,No,Travel_Frequently,1276,Sales,1,4,Medical,1,1704,3,Male,31,1,2,Sales Executive,4,Divorced,9455,7713,1,Y,No,14,3,3,80,2,6,2,2,6,3,1,3
46,No,Non-Travel,849,Sales,26,2,Life Sciences,1,1810,2,Male,98,2,2,Sales Executive,2,Single,7769,25362,8,Y,No,15,3,3,80,0,6,3,3,2,2,2,2
